feature_id,media_id,type,path,source_url,source_path,version,start,end
HON-F17,HN43-01-V43-FLOW-03,image,../../media/mobile-v2/local/assets/frames/HN43-01-v43-stage-3-display.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,4.8,4.8
HON-F17,HN43-01-V43-FULL-03,image,../../media/mobile-v2/local/assets/frames/HN43-01-v43-source-0004800-full.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,4.8,4.8
HON-F17,HN43-01-V43-FLOW-04,image,../../media/mobile-v2/local/assets/frames/HN43-01-v43-stage-4-display.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,8.9,8.9
HON-F17,HN43-01-V43-FULL-04,image,../../media/mobile-v2/local/assets/frames/HN43-01-v43-source-0008900-full.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,8.9,8.9
HON-F17,HN43-01-V43-SOURCE-01,image,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/assets/frames/HN43-01-v43-source-0000000-full.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,0,0
HON-F17,HN43-01-V43-SOURCE-04,image,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/assets/frames/HN43-01-v43-source-0004000-full.png,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,4,4
HON-F17,HN43-01,video,../../media/mobile-v2/local/assets/clips/HN43-01-v43-0000000-0008967.mp4,https://www.honor.com/cn/phones/honor-magic7-series/tips/002/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S01-magic7-yoyo.mp4,Magic7系列官网历史动画；画面日期2024-10-21；具体系统/build未显示,0.0,8.966666666666667
HON-F18,HN43-02-V43-FLOW-01,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-1-display.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,1.808209,1.808209
HON-F18,HN43-02-V43-FULL-01,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-source-0001808-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,1.808209,1.808209
HON-F18,HN43-02-V43-INSET-01,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-1-control.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,1.808209,1.808209
HON-F18,HN43-02-V43-FLOW-02,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-2-display.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,2.598001,2.598001
HON-F18,HN43-02-V43-FULL-02,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-source-0002598-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,2.598001,2.598001
HON-F18,HN43-02-V43-FLOW-03,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-3-display.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,8.001844,8.001844
HON-F18,HN43-02-V43-FULL-03,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-source-0008002-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,8.001844,8.001844
HON-F18,HN43-02-V43-FLOW-04,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-4-display.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,8.999477,8.999477
HON-F18,HN43-02-V43-FULL-04,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-source-0008999-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,8.999477,8.999477
HON-F18,HN43-02-V43-INSET-04,image,../../media/mobile-v2/local/assets/frames/HN43-02-v43-stage-4-control.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,8.999477,8.999477
HON-F18,HN43-02-V43-SOURCE-01,image,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/assets/frames/HN43-02-v43-source-0000000-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,0,0
HON-F18,HN43-02-V43-SOURCE-06,image,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/assets/frames/HN43-02-v43-source-0011805-full.png,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,11.805319,11.805319
HON-F18,HN43-02,video,../../media/mobile-v2/local/assets/clips/HN43-02-v43-0000000-0012500.mp4,https://www.honor.com/cn/phones/honor-magic-v6/tips/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HON43-S03-v6-yoyo.mp4,Magic V6官网承载；画面日期2025-06-27；实际演示机型与系统/build未核，不作为V6现版实测,0.0,12.5
HUA-F01,HW38-01,video,../../media/mobile-v2/local/assets/clips/HW38-01-v38-0000000-0005000.mp4,https://consumer.huawei.com/cn/support/content/zh-cn16010331/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW38-official-navbar.mp4,官方支持页HarmonyOS5.0及以上；演示机型/构建未核，仅桌面导航条分支。首次开关配置未拍。,0,5
HUA-F01,IMG-001,image,../../media/mobile-v2/legacy/assets/images/IMG-001-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16013467/,,,,
HUA-F01,IMG-146,image,../../media/mobile-v2/legacy/assets/images/IMG-146-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16010331/,,,,
HUA-F01,AUDIMG-245,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-245-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-246,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-246-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-247,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-247-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-248,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-248-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-249,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-249-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-250,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-250-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-251,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-251-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-252,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-252-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-253,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-253-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F01,AUDIMG-254,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-254-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16070867/,,,,
HUA-F02,H7-V01,video,../../media/mobile-v2/legacy/assets/clips/H7-V01-v1-000000-010751.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/new-xiaoyi-1.mp4,,HarmonyOS7公测／部分待HOTA,0,10.751
HUA-F02,HS19-SIDEBAR,image,../../media/mobile-v2/local/assets/thumbs/HS19-SIDEBAR-v19.png,https://consumer.huawei.com/cn/harmonyos-7/,,HarmonyOS7官方宣传分镜；部分待HOTA,,
HUA-F02,AUDIMG-085,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-085-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16034494/,,,,
HUA-F02,AUDIMG-088,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-088-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16034494/,,,,
HUA-F02,AUDIMG-089,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-089-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16034494/,,,,
HUA-F02,AUDIMG-128,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-128-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-129,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-129-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-130,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-130-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-131,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-131-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-132,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-132-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-133,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-133-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-134,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-134-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-135,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-135-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-136,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-136-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-137,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-137-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-138,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-138-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-139,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-139-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-140,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-140-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-141,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-141-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-142,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-142-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-143,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-143-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-144,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-144-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-145,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-145-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-146,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-146-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-147,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-147-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-148,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-148-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16033473/,,,,
HUA-F02,AUDIMG-170,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-170-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16084597/,,,,
HUA-F03,HC21-01,video,../../media/mobile-v2/local/assets/clips/HC21-01-v21-0136000-0142000.mp4,https://www.youtube.com/watch?v=28tD_SoxRTo,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HC21-claw-handson.mp4,2026-04社区手机实录 / 小艺Claw Beta；机型与系统build未核,136,142
HUA-F03,HC21-02,video,../../media/mobile-v2/local/assets/clips/HC21-02-v21-0103000-0109467.mp4,https://www.youtube.com/watch?v=28tD_SoxRTo,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HC21-claw-handson.mp4,2026-04社区手机实录 / 小艺Claw Beta；机型与系统build未核,103,109.46666666666667
HUA-F03,H7-V05,video,../../media/mobile-v2/legacy/assets/clips/H7-V05-v1-000000-009108.mp4,https://consumer.huawei.com/content/dam/huawei-cbg-site/cn/mkt/harmonyos-7/video/xiaoyi/xiaoyi-power-4.mp4,,HarmonyOS7公测／部分待HOTA,0,9.108
HUA-F03,HS19-SIDEBAR,image,../../media/mobile-v2/local/assets/thumbs/HS19-SIDEBAR-v19.png,https://consumer.huawei.com/cn/harmonyos-7/,,HarmonyOS7官方宣传分镜；部分待HOTA,,
HUA-F03,CE21-CONFIRM,image,../../media/mobile-v2/local/assets/thumbs/CE21-CONFIRM-v21.png,https://www.youtube.com/watch?v=28tD_SoxRTo,,2026-04社区手机实录 / 小艺Claw Beta；机型与系统build未核,,
HUA-F30,HT21-01,video,../../media/mobile-v2/local/assets/clips/HT21-01-v21-0064000-0076200.mp4,https://www.bilibili.com/video/BV1T51yBDEvA/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HT21-official-task.mp4,2025-11-04官方HarmonyOS6历史教程；机型及build未标,64,76.2
HUA-F30,AUDIMG-312,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-312-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073233/,,,,
HUA-F30,AUDIMG-313,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-313-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073233/,,,,
HUA-F30,AUDIMG-314,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-314-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073233/,,,,
HUA-F30,AUDIMG-315,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-315-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16073233/,,,,
HUA-F30,HT21-LIST,image,../../media/mobile-v2/local/assets/thumbs/HT21-LIST-v21.png,https://www.bilibili.com/video/BV1T51yBDEvA/,,2025-11-04官方HarmonyOS6历史教程；机型及build未标,,
HUA-F30,HT21-CONFIRM,image,../../media/mobile-v2/local/assets/thumbs/HT21-CONFIRM-v21.png,https://www.bilibili.com/video/BV1T51yBDEvA/,,2025-11-04官方HarmonyOS6历史教程；机型及build未标,,
HUA-F30,HT21-REMOVED,image,../../media/mobile-v2/local/assets/thumbs/HT21-REMOVED-v21.png,https://www.bilibili.com/video/BV1T51yBDEvA/,,2025-11-04官方HarmonyOS6历史教程；机型及build未标,,
HUA-F31,AUDIMG-256,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-256-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,,,
HUA-F31,AUDIMG-257,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-257-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,,,
HUA-F31,AUDIMG-261,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-261-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,,,
HUA-F31,AUDIMG-265,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-265-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,,,
HUA-F31,CL21-ASSOC,image,../../media/mobile-v2/local/assets/thumbs/CL21-ASSOC-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F31,CL21-CARD,image,../../media/mobile-v2/local/assets/thumbs/CL21-CARD-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F31,CL21-DETAIL,image,../../media/mobile-v2/local/assets/thumbs/CL21-DETAIL-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F31,CL21-STOP,image,../../media/mobile-v2/local/assets/thumbs/CL21-STOP-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F31,CL21-CONFIRM,image,../../media/mobile-v2/local/assets/thumbs/CL21-CONFIRM-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F31,CL21-REOPEN,image,../../media/mobile-v2/local/assets/thumbs/CL21-REOPEN-v21.png,https://consumer.huawei.com/cn/support/content/zh-cn16093160/,,HarmonyOS6.0.0.328+ / 负一屏15.0.22.300+；截图build未标,,
HUA-F04,HB19-COMPLETE-ZOOM,image,../../media/mobile-v2/local/assets/thumbs/HB19-COMPLETE-ZOOM-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用6.1/7.0；截图版本未标,,
HUA-F04,HB19-GENERATING-PANEL,image,../../media/mobile-v2/local/assets/thumbs/HB19-GENERATING-PANEL-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-STATUS,image,../../media/mobile-v2/local/assets/thumbs/HB19-STATUS-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-COMPLETE-RETURN,image,../../media/mobile-v2/local/assets/thumbs/HB19-COMPLETE-RETURN-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-RETURN,image,../../media/mobile-v2/local/assets/thumbs/HB19-RETURN-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-COMPLETE,image,../../media/mobile-v2/local/assets/thumbs/HB19-COMPLETE-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-RUNNING,image,../../media/mobile-v2/local/assets/thumbs/HB19-RUNNING-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,HB19-REPLYING,image,../../media/mobile-v2/local/assets/thumbs/HB19-REPLYING-v19.png,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,文档适用HarmonyOS6.1/7.0；小艺11.7.7.300+；截图实际版本未标,,
HUA-F04,AUDIMG-266,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-266-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,,,
HUA-F04,AUDIMG-267,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-267-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16115008/,,,,
HUA-F05,HW39-01,video,../../media/mobile-v2/local/assets/clips/HW39-01-v39-0050000-0057000.mp4,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW39-companion-support-embedded.mp4,原片脚注：HarmonyOS 6.1.0.115及以上；Pura X Max、Pura X Max典藏版。未核实际录屏build；不得标为HarmonyOS 7.0实测。,50.0,57.0
HUA-F05,IMG-002,image,../../media/mobile-v2/legacy/assets/images/IMG-002-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,,,,
HUA-F05,IMG-003,image,../../media/mobile-v2/legacy/assets/images/IMG-003-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,,,,
HUA-F05,HUA-EXIT-V2,image,../../media/mobile-v2/local/assets/frames/HUA-companion-exit-official-v2.png,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,,,,
HUA-F05,HC12-WINDOW,image,../../media/mobile-v2/local/assets/thumbs/HC12-WINDOW-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,,6.1.0.115及以上；官方伴随式AI说明图,,
HUA-F05,HC12-CLOSE,image,../../media/mobile-v2/local/assets/thumbs/HC12-CLOSE-v12.png,https://consumer.huawei.com/cn/support/content/zh-cn16094008/,,6.1.0.115及以上；官方伴随式AI说明图,,
HUA-F06,HW-01,video,../../media/mobile-v2/local/assets/clips/HW-01-v10-0067000-0082000.mp4,https://www.bilibili.com/video/BV1GRJs63EAH/,[LOCAL_SOURCE_NOT_INCLUDED]/mobile-ai-interactions-v2/sources/HW01-harmonyos7-hdc.mp4,Pura X Max / HarmonyOS 7展会演示版 / 2026.06 / 中国大陆,67,82
HUA-F06,IMG-009,image,../../media/mobile-v2/legacy/assets/images/IMG-009-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,,,
HUA-F06,IMG-010,image,../../media/mobile-v2/legacy/assets/images/IMG-010-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,,,
HUA-F06,IMG-014,image,../../media/mobile-v2/legacy/assets/images/IMG-014-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,,,
HUA-F06,IMG-015,image,../../media/mobile-v2/legacy/assets/images/IMG-015-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16053374/,,,,
HUA-F06,AUDIMG-311,image,../../media/mobile-v2/legacy/assets/images/AUDIMG-311-v1.jpg,https://consumer.huawei.com/cn/support/content/zh-cn16093751/,,,,
HUA-F07,HUA-CIRCLE-UI-014,image,../../media/mobile-v2/local/assets/thumbs/HUA-CIRCLE-UI-014-v2.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-CIRCLE-UI-015,image,../../media/mobile-v2/local/assets/thumbs/HUA-CIRCLE-UI-015-v2.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-CIRCLE-UI-016,image,../../media/mobile-v2/local/assets/thumbs/HUA-CIRCLE-UI-016-v2.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-CIRCLE-UI-017,image,../../media/mobile-v2/local/assets/thumbs/HUA-CIRCLE-UI-017-v2.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-F07-readable-v4-menu-entry,image,../../media/mobile-v2/local/assets/thumbs/HUA-F07-readable-v4-menu-entry.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-F07-readable-v4-menu-dialog,image,../../media/mobile-v2/local/assets/thumbs/HUA-F07-readable-v4-menu-dialog.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-F07-readable-v4-menu-result,image,../../media/mobile-v2/local/assets/thumbs/HUA-F07-readable-v4-menu-result.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
HUA-F07,HUA-F07-readable-v4-fill-trigger,image,../../media/mobile-v2/local/assets/thumbs/HUA-F07-readable-v4-fill-trigger.png,https://consumer.huawei.com/cn/support/content/zh-cn16093961/,,HarmonyOS 7 / 指定伴随式AI机型,,
